track,impl,mode,workload,class,n,successes,oracle_passes,p50_ms,p95_ms,p99_ms,avg_ms,avg_cpu_user_ms,avg_cpu_system_ms,avg_max_rss_kb,avg_throughput_mb_s
e2e,json-canon,canonicalize,escaped-key-order,valid,1,1,1,8.145589,8.145589,8.145589,8.145589,2.591000,6.047000,4800.000000,0.002107
e2e,schubfach,canonicalize,escaped-key-order,valid,1,1,1,1.146410,1.146410,1.146410,1.146410,0.000000,1.171000,6400.000000,0.014974
e2e,json-canon,verify,escaped-key-order,valid,1,1,1,6.021723,6.021723,6.021723,6.021723,1.887000,4.717000,5600.000000,0.002059
e2e,schubfach,verify,escaped-key-order,valid,1,1,1,7.183205,7.183205,7.183205,7.183205,1.066000,6.401000,4800.000000,0.001726
e2e,json-canon,canonicalize,inf-literal,invalid,1,0,1,2.447445,2.447445,2.447445,2.447445,1.317000,1.317000,6400.000000,0.000000
e2e,schubfach,canonicalize,inf-literal,invalid,1,0,1,4.390764,4.390764,4.390764,4.390764,0.774000,3.872000,5600.000000,0.000000
e2e,json-canon,verify,inf-literal,invalid,1,0,1,6.101616,6.101616,6.101616,6.101616,2.231000,4.463000,5600.000000,0.000000
e2e,schubfach,verify,inf-literal,invalid,1,0,1,3.680535,3.680535,3.680535,3.680535,0.000000,3.928000,6560.000000,0.000000
e2e,json-canon,canonicalize,invalid-escape,invalid,1,0,1,1.956559,1.956559,1.956559,1.956559,0.691000,1.383000,4160.000000,0.000000
e2e,schubfach,canonicalize,invalid-escape,invalid,1,0,1,1.743739,1.743739,1.743739,1.743739,0.000000,1.758000,5440.000000,0.000000
e2e,json-canon,verify,invalid-escape,invalid,1,0,1,1.926666,1.926666,1.926666,1.926666,0.000000,1.975000,6400.000000,0.000000
e2e,schubfach,verify,invalid-escape,invalid,1,0,1,1.720824,1.720824,1.720824,1.720824,0.000000,1.781000,6400.000000,0.000000
e2e,json-canon,canonicalize,lone-high-surrogate,invalid,1,0,1,3.610291,3.610291,3.610291,3.610291,1.281000,2.563000,6400.000000,0.000000
e2e,schubfach,canonicalize,lone-high-surrogate,invalid,1,0,1,3.693542,3.693542,3.693542,3.693542,0.000000,3.995000,6400.000000,0.000000
e2e,json-canon,verify,lone-high-surrogate,invalid,1,0,1,5.973999,5.973999,5.973999,5.973999,2.523000,3.785000,4480.000000,0.000000
e2e,schubfach,verify,lone-high-surrogate,invalid,1,0,1,2.827731,2.827731,2.827731,2.827731,0.748000,2.244000,5440.000000,0.000000
e2e,json-canon,canonicalize,lone-low-surrogate,invalid,1,0,1,6.283382,6.283382,6.283382,6.283382,0.000000,6.799000,5440.000000,0.000000
e2e,schubfach,canonicalize,lone-low-surrogate,invalid,1,0,1,5.518527,5.518527,5.518527,5.518527,0.000000,5.930000,6560.000000,0.000000
e2e,json-canon,verify,lone-low-surrogate,invalid,1,0,1,3.972096,3.972096,3.972096,3.972096,1.042000,3.128000,4160.000000,0.000000
e2e,schubfach,verify,lone-low-surrogate,invalid,1,0,1,1.639715,1.639715,1.639715,1.639715,0.000000,1.710000,6400.000000,0.000000
e2e,json-canon,canonicalize,long-string,valid,1,1,1,6.637403,6.637403,6.637403,6.637403,1.000000,6.005000,6560.000000,2.356813
e2e,schubfach,canonicalize,long-string,valid,1,1,1,8.090644,8.090644,8.090644,8.090644,2.132000,6.396000,4640.000000,1.933483
e2e,json-canon,verify,long-string,valid,1,1,1,6.609686,6.609686,6.609686,6.609686,1.170000,5.854000,4160.000000,2.366696
e2e,schubfach,verify,long-string,valid,1,1,1,6.505197,6.505197,6.505197,6.505197,0.994000,5.965000,5440.000000,2.404711
e2e,json-canon,canonicalize,nan-literal,invalid,1,0,1,3.325055,3.325055,3.325055,3.325055,0.880000,2.642000,5440.000000,0.000000
e2e,schubfach,canonicalize,nan-literal,invalid,1,0,1,3.016454,3.016454,3.016454,3.016454,1.045000,2.091000,4160.000000,0.000000
e2e,json-canon,verify,nan-literal,invalid,1,0,1,4.370142,4.370142,4.370142,4.370142,2.320000,2.320000,6560.000000,0.000000
e2e,schubfach,verify,nan-literal,invalid,1,0,1,7.731564,7.731564,7.731564,7.731564,0.824000,7.419000,5440.000000,0.000000
e2e,json-canon,canonicalize,negative-zero,invalid,1,0,1,6.041285,6.041285,6.041285,6.041285,1.630000,4.890000,4960.000000,0.000000
e2e,schubfach,canonicalize,negative-zero,invalid,1,0,1,5.650915,5.650915,5.650915,5.650915,1.233000,4.935000,5600.000000,0.000000
e2e,json-canon,verify,negative-zero,invalid,1,0,1,7.422305,7.422305,7.422305,7.422305,1.951000,5.853000,5440.000000,0.000000
e2e,schubfach,verify,negative-zero,invalid,1,0,1,5.628169,5.628169,5.628169,5.628169,0.988000,4.940000,4640.000000,0.000000
e2e,json-canon,canonicalize,nested-mixed,valid,1,1,1,6.493536,6.493536,6.493536,6.493536,2.978000,3.971000,5440.000000,0.007196
e2e,schubfach,canonicalize,nested-mixed,valid,1,1,1,5.697655,5.697655,5.697655,5.697655,1.726000,4.315000,4640.000000,0.008202
e2e,json-canon,verify,nested-mixed,valid,1,1,1,1.152333,1.152333,1.152333,1.152333,0.000000,1.171000,4000.000000,0.040553
e2e,schubfach,verify,nested-mixed,valid,1,1,1,6.909630,6.909630,6.909630,6.909630,1.836000,5.510000,4640.000000,0.006763
e2e,json-canon,canonicalize,numeric-boundary,valid,1,1,1,6.873503,6.873503,6.873503,6.873503,1.022000,6.132000,5600.000000,0.013597
e2e,schubfach,canonicalize,numeric-boundary,valid,1,1,1,5.958345,5.958345,5.958345,5.958345,2.094000,4.188000,5440.000000,0.015686
e2e,json-canon,verify,numeric-boundary,valid,1,1,1,2.217783,2.217783,2.217783,2.217783,1.137000,1.137000,5440.000000,0.042141
e2e,schubfach,verify,numeric-boundary,valid,1,1,1,1.050042,1.050042,1.050042,1.050042,1.077000,0.000000,4000.000000,0.089006
e2e,json-canon,canonicalize,raw-control-char,invalid,1,0,1,6.228282,6.228282,6.228282,6.228282,2.200000,4.400000,5760.000000,0.000000
e2e,schubfach,canonicalize,raw-control-char,invalid,1,0,1,6.241155,6.241155,6.241155,6.241155,0.000000,6.651000,5440.000000,0.000000
e2e,json-canon,verify,raw-control-char,invalid,1,0,1,6.219372,6.219372,6.219372,6.219372,2.188000,4.377000,6720.000000,0.000000
e2e,schubfach,verify,raw-control-char,invalid,1,0,1,6.285225,6.285225,6.285225,6.285225,0.000000,6.819000,5440.000000,0.000000
e2e,json-canon,canonicalize,rfc-key-sorting,valid,1,1,1,6.250847,6.250847,6.250847,6.250847,3.974000,2.649000,4800.000000,0.030819
e2e,schubfach,canonicalize,rfc-key-sorting,valid,1,1,1,6.126609,6.126609,6.126609,6.126609,1.084000,5.423000,5440.000000,0.031444
e2e,json-canon,verify,rfc-key-sorting,valid,1,1,1,6.940961,6.940961,6.940961,6.940961,0.923000,6.467000,4800.000000,0.024732
e2e,schubfach,verify,rfc-key-sorting,valid,1,1,1,1.467368,1.467368,1.467368,1.467368,0.000000,1.496000,4000.000000,0.116986
e2e,json-canon,canonicalize,single-quote,invalid,1,0,1,6.261263,6.261263,6.261263,6.261263,2.184000,4.368000,6720.000000,0.000000
e2e,schubfach,canonicalize,single-quote,invalid,1,0,1,5.246870,5.246870,5.246870,5.246870,0.000000,5.469000,4160.000000,0.000000
e2e,json-canon,verify,single-quote,invalid,1,0,1,6.744177,6.744177,6.744177,6.744177,1.186000,5.934000,4640.000000,0.000000
e2e,schubfach,verify,single-quote,invalid,1,0,1,4.544869,4.544869,4.544869,4.544869,0.000000,4.727000,5760.000000,0.000000
e2e,json-canon,canonicalize,small,valid,1,1,1,5.987896,5.987896,5.987896,5.987896,1.821000,4.553000,4640.000000,0.007167
e2e,schubfach,canonicalize,small,valid,1,1,1,5.431703,5.431703,5.431703,5.431703,0.840000,5.040000,5760.000000,0.007901
e2e,json-canon,verify,small,valid,1,1,1,6.668656,6.668656,6.668656,6.668656,2.024000,5.062000,4960.000000,0.006006
e2e,schubfach,verify,small,valid,1,1,1,6.393417,6.393417,6.393417,6.393417,1.128000,5.641000,4640.000000,0.006265
e2e,json-canon,canonicalize,surrogate-pair,valid,1,1,1,6.139805,6.139805,6.139805,6.139805,1.080000,5.403000,4960.000000,0.004504
e2e,schubfach,canonicalize,surrogate-pair,valid,1,1,1,6.031250,6.031250,6.031250,6.031250,0.000000,6.419000,4640.000000,0.004586
e2e,json-canon,verify,surrogate-pair,valid,1,1,1,1.150154,1.150154,1.150154,1.150154,0.000000,1.203000,4000.000000,0.017413
e2e,schubfach,verify,surrogate-pair,valid,1,1,1,4.723402,4.723402,4.723402,4.723402,0.000000,4.772000,6560.000000,0.004240
e2e,json-canon,canonicalize,trailing-comma,invalid,1,0,1,1.357579,1.357579,1.357579,1.357579,0.000000,1.420000,6400.000000,0.000000
e2e,schubfach,canonicalize,trailing-comma,invalid,1,0,1,5.948970,5.948970,5.948970,5.948970,0.902000,5.414000,5440.000000,0.000000
e2e,json-canon,verify,trailing-comma,invalid,1,0,1,6.112524,6.112524,6.112524,6.112524,0.000000,6.485000,4640.000000,0.000000
e2e,schubfach,verify,trailing-comma,invalid,1,0,1,5.777895,5.777895,5.777895,5.777895,1.227000,4.908000,6560.000000,0.000000
e2e,json-canon,canonicalize,truncated,invalid,1,0,1,6.239807,6.239807,6.239807,6.239807,1.272000,5.088000,5440.000000,0.000000
e2e,schubfach,canonicalize,truncated,invalid,1,0,1,1.151599,1.151599,1.151599,1.151599,0.000000,1.196000,4000.000000,0.000000
e2e,json-canon,verify,truncated,invalid,1,0,1,1.382121,1.382121,1.382121,1.382121,0.000000,1.444000,4000.000000,0.000000
e2e,schubfach,verify,truncated,invalid,1,0,1,1.910652,1.910652,1.910652,1.910652,0.000000,1.985000,5440.000000,0.000000
e2e,json-canon,canonicalize,unicode,valid,1,1,1,1.884477,1.884477,1.884477,1.884477,0.000000,2.036000,4160.000000,0.049595
e2e,schubfach,canonicalize,unicode,valid,1,1,1,5.916711,5.916711,5.916711,5.916711,0.000000,6.353000,6720.000000,0.015796
e2e,json-canon,verify,unicode,valid,1,1,1,5.107029,5.107029,5.107029,5.107029,0.000000,5.430000,6560.000000,0.017927
e2e,schubfach,verify,unicode,valid,1,1,1,1.701707,1.701707,1.701707,1.701707,0.000000,1.744000,6080.000000,0.053801
e2e,json-canon,canonicalize,verify-whitespace,valid,1,1,1,6.098081,6.098081,6.098081,6.098081,0.824000,5.774000,5440.000000,0.003753
e2e,schubfach,canonicalize,verify-whitespace,valid,1,1,1,4.877466,4.877466,4.877466,4.877466,0.000000,5.046000,4160.000000,0.004693
e2e,json-canon,verify,verify-whitespace,valid,1,1,1,1.603831,1.603831,1.603831,1.603831,0.000000,1.646000,4160.000000,0.010109
e2e,schubfach,verify,verify-whitespace,valid,1,1,1,2.159288,2.159288,2.159288,2.159288,0.000000,2.279000,5440.000000,0.007508
