goos: linux
goarch: amd64
pkg: github.com/lattice-substrate/jcs-bench-lab/internal/apibench
cpu: 12th Gen Intel(R) Core(TM) i7-12700K
BenchmarkAPICanonicalizeSchubfach/array-2048-20         	     448	   2551257 ns/op	  38.77 MB/s	 4939273 B/op	   49134 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1703637	       702.0 ns/op	  25.64 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1700660	       702.4 ns/op	  25.63 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1690909	       704.2 ns/op	  25.56 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	     100	  11920227 ns/op	  38.89 MB/s	20914352 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	     100	  11944147 ns/op	  38.81 MB/s	20914288 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      96	  11917578 ns/op	  38.90 MB/s	20914311 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      93	  12031396 ns/op	  38.53 MB/s	20914294 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	     100	  11876024 ns/op	  39.03 MB/s	20914281 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      96	  11882342 ns/op	  39.01 MB/s	20914315 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   16524	     74220 ns/op	 221.01 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   16166	     73736 ns/op	 222.45 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   16326	     75958 ns/op	 215.95 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   16335	     75225 ns/op	 218.05 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15997	     74637 ns/op	 219.77 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   16215	     75037 ns/op	 218.60 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3346	    338251 ns/op	  40.62 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3471	    339986 ns/op	  40.41 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3510	    337641 ns/op	  40.69 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3523	    345155 ns/op	  39.81 MB/s	  618689 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3531	    340026 ns/op	  40.41 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3502	    340563 ns/op	  40.34 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8418	    136064 ns/op	  41.55 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    9078	    137424 ns/op	  41.14 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8289	    135379 ns/op	  41.76 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    9032	    135930 ns/op	  41.59 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8264	    137162 ns/op	  41.21 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8946	    135907 ns/op	  41.59 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  562294	      2206 ns/op	  22.21 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  559564	      2166 ns/op	  22.63 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  517662	      2175 ns/op	  22.53 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  508179	      2176 ns/op	  22.51 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  518589	      2176 ns/op	  22.52 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  554234	      2192 ns/op	  22.36 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   86618	     13369 ns/op	  10.47 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   86360	     13442 ns/op	  10.41 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   87727	     13742 ns/op	  10.19 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   89426	     13681 ns/op	  10.23 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   87381	     13430 ns/op	  10.42 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   88741	     13513 ns/op	  10.36 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   97749	     12433 ns/op	   7.88 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   95960	     12205 ns/op	   8.03 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   99022	     12325 ns/op	   7.95 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   96283	     12533 ns/op	   7.82 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   95188	     12548 ns/op	   7.81 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   95317	     12331 ns/op	   7.95 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  383000	      3011 ns/op	  67.09 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  406218	      3008 ns/op	  67.14 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  414258	      3018 ns/op	  66.93 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  399072	      3037 ns/op	  66.51 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  391329	      3046 ns/op	  66.32 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  395589	      2990 ns/op	  67.56 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  924052	      1245 ns/op	  36.15 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  890730	      1246 ns/op	  36.11 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  962049	      1251 ns/op	  35.97 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  909883	      1231 ns/op	  36.56 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  948390	      1239 ns/op	  36.31 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  838868	      1247 ns/op	  36.10 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1844241	       648.2 ns/op	  44.74 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1866684	       644.5 ns/op	  45.00 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1858873	       648.6 ns/op	  44.71 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1855458	       645.8 ns/op	  44.90 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1851951	       649.4 ns/op	  44.66 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1868733	       647.0 ns/op	  44.82 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  756686	      1552 ns/op	  63.14 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  753608	      1549 ns/op	  63.29 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  789091	      1550 ns/op	  63.23 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  785514	      1550 ns/op	  63.24 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  726542	      1539 ns/op	  63.68 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  781218	      1552 ns/op	  63.15 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1319074	       908.4 ns/op	  26.42 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1321162	       902.1 ns/op	  26.60 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1326219	       908.0 ns/op	  26.43 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1310587	       901.0 ns/op	  26.64 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1312149	       913.7 ns/op	  26.27 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1325967	       905.8 ns/op	  26.50 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     297	   4056878 ns/op	  24.38 MB/s	 5125869 B/op	   57343 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     298	   4031409 ns/op	  24.53 MB/s	 5126028 B/op	   57344 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     294	   4064679 ns/op	  24.33 MB/s	 5126004 B/op	   57344 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     297	   4029129 ns/op	  24.55 MB/s	 5125957 B/op	   57343 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     297	   4054794 ns/op	  24.39 MB/s	 5125977 B/op	   57343 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     292	   4050990 ns/op	  24.41 MB/s	 5125868 B/op	   57343 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-256-20          	    2542	    473194 ns/op	  25.18 MB/s	  629851 B/op	    7151 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-256-20          	    2515	    468236 ns/op	  25.44 MB/s	  629853 B/op	    7151 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-256-20          	    2713	    472107 ns/op	  25.24 MB/s	  629860 B/op	    7151 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-256-20          	    2673	    481022 ns/op	  24.77 MB/s	  629859 B/op	    7151 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-256-20          	    2598	    473393 ns/op	  25.17 MB/s	  629854 B/op	    7151 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-256-20          	    2160	    478259 ns/op	  24.91 MB/s	  629860 B/op	    7151 allocs/op
BenchmarkAPICanonicalizeJSONCanon/canonical-minimal-20  	 2236747	       529.6 ns/op	  13.22 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPICanonicalizeJSONCanon/canonical-minimal-20  	 2248588	       531.3 ns/op	  13.18 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPICanonicalizeJSONCanon/canonical-minimal-20  	 2291404	       533.4 ns/op	  13.12 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPICanonicalizeJSONCanon/canonical-minimal-20  	 2289208	       528.4 ns/op	  13.25 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPICanonicalizeJSONCanon/canonical-minimal-20  	 2242126	       528.4 ns/op	  13.25 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPICanonicalizeJSONCanon/canonical-minimal-20  	 2266927	       524.7 ns/op	  13.34 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPICanonicalizeJSONCanon/control-escapes-20    	  965318	      1249 ns/op	  47.22 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeJSONCanon/control-escapes-20    	  904270	      1253 ns/op	  47.10 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeJSONCanon/control-escapes-20    	  949410	      1251 ns/op	  47.17 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeJSONCanon/control-escapes-20    	  917818	      1245 ns/op	  47.37 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeJSONCanon/control-escapes-20    	  909687	      1233 ns/op	  47.86 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeJSONCanon/control-escapes-20    	  891636	      1277 ns/op	  46.20 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeJSONCanon/deep-20               	   33154	     36558 ns/op	  31.68 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeJSONCanon/deep-20               	   32084	     37076 ns/op	  31.23 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeJSONCanon/deep-20               	   32769	     36750 ns/op	  31.51 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeJSONCanon/deep-20               	   32534	     36405 ns/op	  31.81 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeJSONCanon/deep-20               	   32662	     36593 ns/op	  31.65 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeJSONCanon/deep-20               	   32391	     36750 ns/op	  31.51 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeJSONCanon/deep-64-20            	   75249	     16166 ns/op	  31.55 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeJSONCanon/deep-64-20            	   75902	     16278 ns/op	  31.33 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeJSONCanon/deep-64-20            	   70863	     16143 ns/op	  31.59 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeJSONCanon/deep-64-20            	   72122	     16153 ns/op	  31.57 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeJSONCanon/deep-64-20            	   76158	     16436 ns/op	  31.03 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeJSONCanon/deep-64-20            	   73029	     16263 ns/op	  31.36 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeJSONCanon/escaped-key-order-20  	 1000000	      1121 ns/op	  16.05 MB/s	    1209 B/op	      16 allocs/op
BenchmarkAPICanonicalizeJSONCanon/escaped-key-order-20  	 1000000	      1122 ns/op	  16.04 MB/s	    1209 B/op	      16 allocs/op
BenchmarkAPICanonicalizeJSONCanon/escaped-key-order-20  	 1000000	      1124 ns/op	  16.02 MB/s	    1209 B/op	      16 allocs/op
BenchmarkAPICanonicalizeJSONCanon/escaped-key-order-20  	  955059	      1135 ns/op	  15.86 MB/s	    1209 B/op	      16 allocs/op
BenchmarkAPICanonicalizeJSONCanon/escaped-key-order-20  	 1000000	      1124 ns/op	  16.02 MB/s	    1209 B/op	      16 allocs/op
BenchmarkAPICanonicalizeJSONCanon/escaped-key-order-20  	 1000000	      1122 ns/op	  16.04 MB/s	    1209 B/op	      16 allocs/op
BenchmarkAPICanonicalizeJSONCanon/large-20              	      58	  20308940 ns/op	  22.82 MB/s	21576947 B/op	  237561 allocs/op
BenchmarkAPICanonicalizeJSONCanon/large-20              	      58	  20548126 ns/op	  22.56 MB/s	21577532 B/op	  237568 allocs/op
BenchmarkAPICanonicalizeJSONCanon/large-20              	      57	  20555672 ns/op	  22.55 MB/s	21577666 B/op	  237568 allocs/op
BenchmarkAPICanonicalizeJSONCanon/large-20              	      60	  20570530 ns/op	  22.53 MB/s	21577722 B/op	  237570 allocs/op
BenchmarkAPICanonicalizeJSONCanon/large-20              	      56	  20721532 ns/op	  22.37 MB/s	21577166 B/op	  237566 allocs/op
BenchmarkAPICanonicalizeJSONCanon/large-20              	      57	  20569302 ns/op	  22.54 MB/s	21577401 B/op	  237569 allocs/op
BenchmarkAPICanonicalizeJSONCanon/long-string-20        	   16159	     73073 ns/op	 224.48 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeJSONCanon/long-string-20        	   16332	     72978 ns/op	 224.77 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeJSONCanon/long-string-20        	   16119	     73320 ns/op	 223.72 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeJSONCanon/long-string-20        	   16177	     73775 ns/op	 222.34 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeJSONCanon/long-string-20        	   15640	     74901 ns/op	 218.99 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeJSONCanon/long-string-20        	   15945	     73478 ns/op	 223.24 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeJSONCanon/medium-20             	    1984	    578967 ns/op	  23.73 MB/s	  639823 B/op	    7394 allocs/op
BenchmarkAPICanonicalizeJSONCanon/medium-20             	    1888	    585370 ns/op	  23.47 MB/s	  639808 B/op	    7394 allocs/op
BenchmarkAPICanonicalizeJSONCanon/medium-20             	    2154	    581060 ns/op	  23.65 MB/s	  639826 B/op	    7394 allocs/op
BenchmarkAPICanonicalizeJSONCanon/medium-20             	    2126	    577189 ns/op	  23.81 MB/s	  639822 B/op	    7394 allocs/op
BenchmarkAPICanonicalizeJSONCanon/medium-20             	    2014	    588012 ns/op	  23.37 MB/s	  639808 B/op	    7394 allocs/op
BenchmarkAPICanonicalizeJSONCanon/medium-20             	    2034	    576471 ns/op	  23.83 MB/s	  639827 B/op	    7394 allocs/op
BenchmarkAPICanonicalizeJSONCanon/mixed-prod-20         	    6456	    177482 ns/op	  31.85 MB/s	  263227 B/op	    2595 allocs/op
BenchmarkAPICanonicalizeJSONCanon/mixed-prod-20         	    6192	    178190 ns/op	  31.72 MB/s	  263227 B/op	    2595 allocs/op
BenchmarkAPICanonicalizeJSONCanon/mixed-prod-20         	    6471	    178202 ns/op	  31.72 MB/s	  263226 B/op	    2595 allocs/op
BenchmarkAPICanonicalizeJSONCanon/mixed-prod-20         	    6913	    178343 ns/op	  31.70 MB/s	  263230 B/op	    2595 allocs/op
BenchmarkAPICanonicalizeJSONCanon/mixed-prod-20         	    6800	    178103 ns/op	  31.74 MB/s	  263225 B/op	    2595 allocs/op
BenchmarkAPICanonicalizeJSONCanon/mixed-prod-20         	    6278	    179404 ns/op	  31.51 MB/s	  263227 B/op	    2595 allocs/op
BenchmarkAPICanonicalizeJSONCanon/nested-mixed-20       	  388417	      3054 ns/op	  16.04 MB/s	    4213 B/op	      49 allocs/op
BenchmarkAPICanonicalizeJSONCanon/nested-mixed-20       	  372193	      3056 ns/op	  16.03 MB/s	    4213 B/op	      49 allocs/op
BenchmarkAPICanonicalizeJSONCanon/nested-mixed-20       	  404444	      3102 ns/op	  15.80 MB/s	    4213 B/op	      49 allocs/op
BenchmarkAPICanonicalizeJSONCanon/nested-mixed-20       	  385494	      3034 ns/op	  16.15 MB/s	    4213 B/op	      49 allocs/op
BenchmarkAPICanonicalizeJSONCanon/nested-mixed-20       	  383472	      3073 ns/op	  15.95 MB/s	    4213 B/op	      49 allocs/op
BenchmarkAPICanonicalizeJSONCanon/nested-mixed-20       	  382837	      3075 ns/op	  15.93 MB/s	    4213 B/op	      49 allocs/op
BenchmarkAPICanonicalizeJSONCanon/number-heavy-20       	   57812	     20520 ns/op	   6.82 MB/s	    5406 B/op	      80 allocs/op
BenchmarkAPICanonicalizeJSONCanon/number-heavy-20       	   57034	     20863 ns/op	   6.71 MB/s	    5406 B/op	      80 allocs/op
BenchmarkAPICanonicalizeJSONCanon/number-heavy-20       	   56792	     20819 ns/op	   6.72 MB/s	    5406 B/op	      80 allocs/op
BenchmarkAPICanonicalizeJSONCanon/number-heavy-20       	   57714	     20853 ns/op	   6.71 MB/s	    5405 B/op	      80 allocs/op
BenchmarkAPICanonicalizeJSONCanon/number-heavy-20       	   58728	     21187 ns/op	   6.61 MB/s	    5406 B/op	      80 allocs/op
BenchmarkAPICanonicalizeJSONCanon/number-heavy-20       	   58189	     20887 ns/op	   6.70 MB/s	    5405 B/op	      80 allocs/op
BenchmarkAPICanonicalizeJSONCanon/numeric-boundary-20   	   66648	     18256 ns/op	   5.37 MB/s	    3914 B/op	      52 allocs/op
BenchmarkAPICanonicalizeJSONCanon/numeric-boundary-20   	   67180	     18089 ns/op	   5.42 MB/s	    3914 B/op	      52 allocs/op
BenchmarkAPICanonicalizeJSONCanon/numeric-boundary-20   	   65119	     18480 ns/op	   5.30 MB/s	    3914 B/op	      52 allocs/op
