goos: linux
goarch: amd64
pkg: github.com/lattice-substrate/jcs-bench-lab/internal/apibench
cpu: 12th Gen Intel(R) Core(TM) i7-12700K
BenchmarkAPICanonicalizeSchubfach/array-2048-20         	     463	   2561177 ns/op	  38.62 MB/s	 4939291 B/op	   49134 allocs/op
BenchmarkAPICanonicalizeSchubfach/canonical-minimal-20  	 3555909	       339.9 ns/op	  20.60 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPICanonicalizeSchubfach/canonical-minimal-20  	 3535929	       337.1 ns/op	  20.76 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPICanonicalizeSchubfach/canonical-minimal-20  	 3573321	       338.6 ns/op	  20.67 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPICanonicalizeSchubfach/canonical-minimal-20  	 3525164	       341.9 ns/op	  20.47 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPICanonicalizeSchubfach/canonical-minimal-20  	 3546859	       347.0 ns/op	  20.18 MB/s	     504 B/op	       8 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  814971	      1333 ns/op	  44.26 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  944421	      1323 ns/op	  44.60 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  881192	      1326 ns/op	  44.50 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  864844	      1347 ns/op	  43.80 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  756195	      1332 ns/op	  44.31 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  842190	      1330 ns/op	  44.37 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  892704	      1339 ns/op	  44.06 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  869972	      1352 ns/op	  43.63 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  830424	      1340 ns/op	  44.02 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  872072	      1393 ns/op	  42.34 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   33058	     36370 ns/op	  31.84 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32677	     36587 ns/op	  31.65 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32893	     36730 ns/op	  31.53 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32874	     36856 ns/op	  31.42 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32296	     36784 ns/op	  31.48 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   33309	     36452 ns/op	  31.77 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32376	     36557 ns/op	  31.68 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32140	     36698 ns/op	  31.55 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32376	     36433 ns/op	  31.78 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32262	     36885 ns/op	  31.40 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   73333	     16373 ns/op	  31.15 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   74006	     16474 ns/op	  30.96 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   74233	     16200 ns/op	  31.48 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   72867	     16319 ns/op	  31.25 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   73562	     16279 ns/op	  31.33 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   75241	     16243 ns/op	  31.40 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   72924	     16186 ns/op	  31.51 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   74193	     16325 ns/op	  31.24 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   75924	     16289 ns/op	  31.31 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   72738	     16312 ns/op	  31.27 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1689396	       708.8 ns/op	  25.40 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1687117	       706.8 ns/op	  25.47 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1712637	       708.6 ns/op	  25.40 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1703409	       702.4 ns/op	  25.63 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1713026	       711.5 ns/op	  25.30 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1689452	       707.3 ns/op	  25.45 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1688011	       700.7 ns/op	  25.69 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1710499	       708.7 ns/op	  25.40 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1717274	       708.2 ns/op	  25.42 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1692446	       707.3 ns/op	  25.45 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      92	  11912009 ns/op	  38.91 MB/s	20914279 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      97	  11953350 ns/op	  38.78 MB/s	20914287 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      86	  11901074 ns/op	  38.95 MB/s	20914329 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	     100	  12007822 ns/op	  38.60 MB/s	20914323 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      99	  12108816 ns/op	  38.28 MB/s	20914356 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      92	  12012539 ns/op	  38.59 MB/s	20914295 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	     100	  11829809 ns/op	  39.18 MB/s	20914323 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      92	  11919070 ns/op	  38.89 MB/s	20914291 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      91	  11974348 ns/op	  38.71 MB/s	20914317 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      97	  11947031 ns/op	  38.80 MB/s	20914308 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15778	     75437 ns/op	 217.44 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15325	     74235 ns/op	 220.96 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15692	     76246 ns/op	 215.13 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   16038	     77874 ns/op	 210.63 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15381	     74751 ns/op	 219.44 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15666	     75494 ns/op	 217.28 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15754	     76079 ns/op	 215.60 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15886	     74168 ns/op	 221.16 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15529	     78395 ns/op	 209.23 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15753	     76542 ns/op	 214.30 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3332	    342545 ns/op	  40.11 MB/s	  618687 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3456	    347176 ns/op	  39.58 MB/s	  618687 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3572	    341266 ns/op	  40.26 MB/s	  618689 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3469	    341084 ns/op	  40.28 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3442	    350226 ns/op	  39.23 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3524	    342188 ns/op	  40.15 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3339	    343872 ns/op	  39.96 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3580	    342461 ns/op	  40.12 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3444	    340093 ns/op	  40.40 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3562	    344650 ns/op	  39.87 MB/s	  618689 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8252	    135194 ns/op	  41.81 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8262	    136404 ns/op	  41.44 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    7843	    135290 ns/op	  41.78 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8864	    135666 ns/op	  41.67 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8130	    137704 ns/op	  41.05 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8553	    135525 ns/op	  41.71 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8275	    136763 ns/op	  41.33 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8277	    136250 ns/op	  41.49 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    9253	    136987 ns/op	  41.27 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8498	    136836 ns/op	  41.31 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  552948	      2174 ns/op	  22.54 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  526676	      2193 ns/op	  22.35 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  506643	      2176 ns/op	  22.52 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  524476	      2177 ns/op	  22.51 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  559472	      2184 ns/op	  22.44 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  527894	      2207 ns/op	  22.20 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  551736	      2193 ns/op	  22.34 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  526405	      2176 ns/op	  22.52 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  518895	      2187 ns/op	  22.40 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  551912	      2183 ns/op	  22.45 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   83544	     13734 ns/op	  10.19 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   86374	     13571 ns/op	  10.32 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   88729	     13937 ns/op	  10.05 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   84866	     14062 ns/op	   9.96 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   87804	     13718 ns/op	  10.21 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   86326	     13709 ns/op	  10.21 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   86630	     13811 ns/op	  10.14 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   89368	     13648 ns/op	  10.26 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   86714	     13696 ns/op	  10.22 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   85119	     13878 ns/op	  10.09 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   94512	     12625 ns/op	   7.76 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   96603	     12534 ns/op	   7.82 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   94815	     12511 ns/op	   7.83 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   96596	     12524 ns/op	   7.83 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   91968	     12749 ns/op	   7.69 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   95965	     12734 ns/op	   7.70 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   90802	     12466 ns/op	   7.86 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   94088	     12519 ns/op	   7.83 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   94330	     12566 ns/op	   7.80 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   95659	     12411 ns/op	   7.90 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  409900	      3023 ns/op	  66.81 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  391592	      3025 ns/op	  66.77 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  400876	      2971 ns/op	  67.98 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  407419	      3006 ns/op	  67.20 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  388368	      3001 ns/op	  67.31 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  386026	      3010 ns/op	  67.12 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  381073	      2978 ns/op	  67.82 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  405093	      3030 ns/op	  66.66 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  387333	      2995 ns/op	  67.44 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  400261	      2995 ns/op	  67.45 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  959950	      1255 ns/op	  35.86 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  845152	      1242 ns/op	  36.24 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  823816	      1240 ns/op	  36.28 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  907718	      1226 ns/op	  36.69 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  921076	      1240 ns/op	  36.29 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  885680	      1245 ns/op	  36.13 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  866424	      1280 ns/op	  35.16 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  847863	      1235 ns/op	  36.43 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  897136	      1246 ns/op	  36.11 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  984772	      1240 ns/op	  36.30 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1838826	       651.2 ns/op	  44.53 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1830337	       650.9 ns/op	  44.56 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1857476	       657.5 ns/op	  44.11 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1859136	       645.0 ns/op	  44.96 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1832750	       642.7 ns/op	  45.12 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1854747	       645.4 ns/op	  44.93 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1827991	       644.9 ns/op	  44.97 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1845271	       645.7 ns/op	  44.91 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1855780	       645.2 ns/op	  44.94 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1838854	       652.8 ns/op	  44.42 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  722407	      1552 ns/op	  63.14 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  697281	      1547 ns/op	  63.34 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  700442	      1565 ns/op	  62.62 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  724122	      1546 ns/op	  63.38 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  713319	      1560 ns/op	  62.84 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  728770	      1556 ns/op	  62.99 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  793485	      1553 ns/op	  63.11 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  690096	      1543 ns/op	  63.53 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  774613	      1567 ns/op	  62.54 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  740634	      1560 ns/op	  62.84 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1321605	       908.7 ns/op	  26.41 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1328107	       923.1 ns/op	  26.00 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1322263	       908.6 ns/op	  26.41 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1316146	       902.6 ns/op	  26.59 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1308307	       917.9 ns/op	  26.15 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1327770	       913.9 ns/op	  26.26 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1321274	       907.6 ns/op	  26.44 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1316212	       921.0 ns/op	  26.06 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1326259	       919.8 ns/op	  26.09 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1328750	       905.1 ns/op	  26.52 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     292	   4084595 ns/op	  24.21 MB/s	 5125841 B/op	   57342 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     301	   4034622 ns/op	  24.51 MB/s	 5126010 B/op	   57344 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     297	   4109351 ns/op	  24.07 MB/s	 5125917 B/op	   57344 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     296	   4070147 ns/op	  24.30 MB/s	 5126030 B/op	   57344 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     296	   4086074 ns/op	  24.20 MB/s	 5125912 B/op	   57343 allocs/op
