track,impl,mode,workload,class,n,successes,oracle_passes,p50_ms,p95_ms,p99_ms,avg_ms,avg_cpu_user_ms,avg_cpu_system_ms,avg_max_rss_kb,avg_throughput_mb_s
e2e,schubfach,verify,bad-number-leading-zero,invalid,15,0,15,1.630962,1.839136,1.917808,1.546899,0.195533,1.402267,10201.333333,0.000000
e2e,json-canon,canonicalize,bad-unicode-escape,invalid,15,0,15,1.602388,1.899369,1.924042,1.561767,0.175067,1.434133,10245.066667,0.000000
e2e,schubfach,canonicalize,bad-unicode-escape,invalid,15,0,15,1.573532,1.880688,1.950249,1.486883,0.372200,1.160133,10246.133333,0.000000
e2e,json-canon,verify,bad-unicode-escape,invalid,15,0,15,1.807632,1.928049,1.928183,1.617916,0.254133,1.416867,10217.333333,0.000000
e2e,schubfach,verify,bad-unicode-escape,invalid,15,0,15,1.712829,1.842112,1.892515,1.554293,0.489800,1.104867,10230.133333,0.000000
e2e,json-canon,canonicalize,canonical-minimal,valid,15,15,15,1.729182,1.845791,1.860247,1.645203,0.220467,1.481600,10231.200000,0.004165
e2e,schubfach,canonicalize,canonical-minimal,valid,15,15,15,1.590097,1.866482,1.968940,1.505435,0.000000,1.532200,10260.000000,0.004593
e2e,json-canon,verify,canonical-minimal,valid,15,15,15,1.362221,1.862216,1.877490,1.477248,0.121533,1.416800,10231.200000,0.004697
e2e,schubfach,verify,canonical-minimal,valid,15,15,15,1.692036,1.830724,1.898936,1.566972,0.157267,1.463467,10230.133333,0.004391
e2e,json-canon,canonicalize,control-escapes,valid,15,15,15,1.331260,2.058110,2.161156,1.497972,0.325133,1.235067,10246.133333,0.039548
e2e,schubfach,canonicalize,control-escapes,valid,15,15,15,1.407052,1.778140,1.783290,1.425896,0.599333,0.870333,10214.133333,0.040670
e2e,json-canon,verify,control-escapes,valid,15,15,15,1.796491,1.901047,1.930432,1.665686,0.257867,1.461600,10261.066667,0.034704
e2e,schubfach,verify,control-escapes,valid,15,15,15,1.231930,1.726822,1.780275,1.314836,0.075267,1.278933,10214.133333,0.044388
e2e,json-canon,canonicalize,deep-64,valid,15,15,15,1.595014,1.958879,1.978456,1.633277,0.345067,1.334733,10199.200000,0.305004
e2e,schubfach,canonicalize,deep-64,valid,15,15,15,1.453028,1.804229,1.823759,1.455622,0.190133,1.323333,10206.666667,0.345706
e2e,json-canon,verify,deep-64,valid,15,15,15,1.702564,1.943116,1.987366,1.654095,0.255467,1.461133,10231.200000,0.302025
e2e,schubfach,verify,deep-64,valid,15,15,15,1.639110,1.883859,1.945793,1.576721,0.548200,1.078333,10246.133333,0.318090
e2e,json-canon,canonicalize,duplicate-decoded-key,invalid,15,0,15,1.620906,1.873882,1.966663,1.526494,0.394200,1.188200,10230.133333,0.000000
e2e,schubfach,canonicalize,duplicate-decoded-key,invalid,15,0,15,1.531065,1.743187,1.743433,1.473240,0.313267,1.207533,10217.333333,0.000000
e2e,json-canon,verify,duplicate-decoded-key,invalid,15,0,15,1.613049,1.911935,1.925656,1.583719,0.331533,1.294467,10276.000000,0.000000
e2e,schubfach,verify,duplicate-decoded-key,invalid,15,0,15,1.370957,1.737639,1.742471,1.424618,0.150133,1.315933,10229.066667,0.000000
e2e,json-canon,canonicalize,duplicate-key,invalid,15,0,15,1.795432,1.915798,1.924556,1.670757,0.101267,1.635133,10230.133333,0.000000
e2e,schubfach,canonicalize,duplicate-key,invalid,15,0,15,1.558167,1.778507,1.796351,1.455855,0.098000,1.406933,10246.133333,0.000000
e2e,json-canon,verify,duplicate-key,invalid,15,0,15,1.503132,1.879094,1.881884,1.516338,0.199600,1.367800,10231.200000,0.000000
e2e,schubfach,verify,duplicate-key,invalid,15,0,15,1.646507,1.792450,1.853757,1.513051,0.026667,1.541800,10292.000000,0.000000
e2e,json-canon,canonicalize,escaped-key-order,valid,15,15,15,1.668539,1.933035,1.940232,1.630736,0.339800,1.343600,10246.133333,0.010860
e2e,schubfach,canonicalize,escaped-key-order,valid,15,15,15,1.300946,1.711005,1.736338,1.343009,0.240733,1.136133,10260.000000,0.013173
e2e,json-canon,verify,escaped-key-order,valid,15,15,15,1.555698,1.928446,1.968528,1.568267,0.186000,1.444600,10213.066667,0.008190
e2e,schubfach,verify,escaped-key-order,valid,15,15,15,1.294497,1.768428,1.820518,1.379464,0.077533,1.362600,10229.066667,0.009320
e2e,json-canon,canonicalize,inf-literal,invalid,15,0,15,1.445250,2.028576,2.226675,1.538367,0.101267,1.440733,10230.133333,0.000000
e2e,schubfach,canonicalize,inf-literal,invalid,15,0,15,1.381942,1.736347,1.745121,1.381906,0.408867,1.007933,10229.066667,0.000000
e2e,json-canon,verify,inf-literal,invalid,15,0,15,1.781061,1.862374,1.884440,1.659838,0.179933,1.544667,10264.266667,0.000000
e2e,schubfach,verify,inf-literal,invalid,15,0,15,1.543193,1.773881,1.807337,1.449091,0.367467,1.117867,10198.133333,0.000000
e2e,json-canon,canonicalize,invalid-escape,invalid,15,0,15,1.843054,1.986031,1.991129,1.660446,0.229667,1.502067,10282.400000,0.000000
e2e,schubfach,canonicalize,invalid-escape,invalid,15,0,15,1.696050,1.889902,1.910749,1.578138,0.178733,1.438667,10198.133333,0.000000
e2e,json-canon,verify,invalid-escape,invalid,15,0,15,1.460767,1.933131,1.950166,1.495922,0.088667,1.468867,10278.133333,0.000000
e2e,schubfach,verify,invalid-escape,invalid,15,0,15,1.358634,1.744608,1.747973,1.367663,0.206933,1.204000,10184.266667,0.000000
e2e,json-canon,canonicalize,lone-high-surrogate,invalid,15,0,15,1.771626,1.958058,1.962854,1.604844,0.305800,1.357600,10281.333333,0.000000
e2e,schubfach,canonicalize,lone-high-surrogate,invalid,15,0,15,1.654841,1.760599,1.793693,1.535623,0.531200,1.050133,10265.333333,0.000000
e2e,json-canon,verify,lone-high-surrogate,invalid,15,0,15,1.748108,1.890043,1.897622,1.616293,0.247600,1.420333,10249.333333,0.000000
e2e,schubfach,verify,lone-high-surrogate,invalid,15,0,15,1.380526,1.701078,1.724989,1.429526,0.291333,1.176067,10246.133333,0.000000
e2e,json-canon,canonicalize,lone-low-surrogate,invalid,15,0,15,1.777347,1.897569,1.919764,1.665346,0.318933,1.406333,10245.066667,0.000000
e2e,schubfach,canonicalize,lone-low-surrogate,invalid,15,0,15,1.260297,1.778211,1.832228,1.350494,0.280267,1.119400,10214.133333,0.000000
e2e,json-canon,verify,lone-low-surrogate,invalid,15,0,15,1.768474,1.963109,1.990054,1.627156,0.637067,1.051333,10245.066667,0.000000
e2e,schubfach,verify,lone-low-surrogate,invalid,15,0,15,1.277057,1.769278,1.779723,1.370795,0.115600,1.302133,10213.066667,0.000000
e2e,json-canon,canonicalize,long-string,valid,15,15,15,1.685778,2.150926,2.163806,1.746485,0.510400,1.292000,10262.133333,9.248395
e2e,schubfach,canonicalize,long-string,valid,15,15,15,1.664315,1.921959,1.955257,1.570772,0.512133,1.122533,10213.066667,10.290369
e2e,json-canon,verify,long-string,valid,15,15,15,1.711073,2.199928,2.202678,1.724922,0.420533,1.348467,10261.066667,9.401692
e2e,schubfach,verify,long-string,valid,15,15,15,1.414825,2.130542,2.178924,1.575968,0.291733,1.333600,10201.333333,10.431049
e2e,json-canon,canonicalize,nan-literal,invalid,15,0,15,1.758350,1.941348,1.957460,1.646671,0.096133,1.599733,10235.466667,0.000000
e2e,schubfach,canonicalize,nan-literal,invalid,15,0,15,1.431520,1.765605,1.815037,1.471162,0.213800,1.293933,10246.133333,0.000000
e2e,json-canon,verify,nan-literal,invalid,15,0,15,1.779105,1.964274,2.036289,1.681601,0.289400,1.450000,10279.200000,0.000000
e2e,schubfach,verify,nan-literal,invalid,15,0,15,1.654586,1.785247,1.796832,1.527429,0.152667,1.414267,10279.200000,0.000000
e2e,json-canon,canonicalize,negative-zero,invalid,15,0,15,1.727646,1.940462,1.952985,1.624912,0.256600,1.427733,10231.200000,0.000000
e2e,schubfach,canonicalize,negative-zero,invalid,15,0,15,1.647438,1.748801,1.778135,1.489832,0.113533,1.427533,10244.000000,0.000000
e2e,json-canon,verify,negative-zero,invalid,15,0,15,1.593787,1.915647,1.921185,1.526076,0.288467,1.291867,10244.000000,0.000000
e2e,schubfach,verify,negative-zero,invalid,15,0,15,1.445181,1.766161,1.817737,1.431383,0.076533,1.395800,10230.133333,0.000000
e2e,json-canon,canonicalize,nested-mixed,valid,15,15,15,1.353488,1.956530,2.065684,1.481600,0.414933,1.119467,10262.133333,0.032888
e2e,schubfach,canonicalize,nested-mixed,valid,15,15,15,1.653256,1.762212,1.796715,1.552151,0.227533,1.374533,10232.266667,0.030880
e2e,json-canon,verify,nested-mixed,valid,15,15,15,1.748158,1.932681,1.945776,1.642889,0.550333,1.152200,10231.200000,0.029178
e2e,schubfach,verify,nested-mixed,valid,15,15,15,1.659400,1.978781,2.045232,1.551394,0.059267,1.540400,10261.066667,0.031361
e2e,json-canon,canonicalize,numeric-boundary,valid,15,15,15,1.517165,1.939839,1.977326,1.539496,0.284200,1.313267,10310.133333,0.062552
e2e,schubfach,canonicalize,numeric-boundary,valid,15,15,15,1.703613,1.809297,1.820732,1.588318,0.180600,1.477333,10261.066667,0.061008
e2e,json-canon,verify,numeric-boundary,valid,15,15,15,1.363832,2.037234,2.047912,1.588417,0.249400,1.393333,10232.266667,0.062481
e2e,schubfach,verify,numeric-boundary,valid,15,15,15,1.249539,1.678300,1.783153,1.315871,0.289667,1.077533,10172.533333,0.072502
e2e,json-canon,canonicalize,raw-control-char,invalid,15,0,15,1.869125,1.952709,2.003870,1.783303,0.194400,1.635667,10213.066667,0.000000
e2e,schubfach,canonicalize,raw-control-char,invalid,15,0,15,1.548431,1.794903,1.797180,1.462030,0.302933,1.212933,10229.066667,0.000000
e2e,json-canon,verify,raw-control-char,invalid,15,0,15,1.308020,1.985870,2.036075,1.507001,0.539733,1.015333,10293.066667,0.000000
e2e,schubfach,verify,raw-control-char,invalid,15,0,15,1.520063,1.782550,1.806860,1.531795,0.284200,1.297133,10245.066667,0.000000
e2e,json-canon,canonicalize,rfc-key-sorting,valid,15,15,15,1.518662,1.832042,1.876757,1.501311,0.318133,1.245000,10244.000000,0.132301
e2e,schubfach,canonicalize,rfc-key-sorting,valid,15,15,15,1.548267,1.757302,1.765334,1.445675,0.167800,1.327000,10263.200000,0.139282
e2e,json-canon,verify,rfc-key-sorting,valid,15,15,15,1.584700,1.931767,2.003157,1.516258,0.158400,1.392200,10309.066667,0.118237
e2e,schubfach,verify,rfc-key-sorting,valid,15,15,15,1.462970,1.812162,1.928549,1.461183,0.104333,1.396867,10247.200000,0.122558
e2e,json-canon,canonicalize,single-quote,invalid,15,0,15,1.812853,1.984238,2.141348,1.670964,0.215800,1.510400,10308.000000,0.000000
e2e,schubfach,canonicalize,single-quote,invalid,15,0,15,1.566838,1.793687,1.806087,1.512482,0.246267,1.315933,10232.266667,0.000000
e2e,json-canon,verify,single-quote,invalid,15,0,15,1.611544,1.903631,1.925497,1.546507,0.319267,1.275533,10246.133333,0.000000
e2e,schubfach,verify,single-quote,invalid,15,0,15,1.516488,1.776674,1.802864,1.469409,0.133733,1.379933,10249.333333,0.000000
e2e,json-canon,canonicalize,small,valid,15,15,15,1.629998,1.926515,1.996535,1.557876,0.264267,1.346667,10231.200000,0.028735
e2e,schubfach,canonicalize,small,valid,15,15,15,1.575356,1.727294,1.732098,1.428272,0.189533,1.290067,10279.200000,0.031478
e2e,json-canon,verify,small,valid,15,15,15,1.710320,1.978136,2.017334,1.587866,0.328533,1.312267,10217.333333,0.026019
e2e,schubfach,verify,small,valid,15,15,15,1.546279,1.777901,1.787979,1.481178,0.154533,1.397133,10198.133333,0.027945
e2e,json-canon,canonicalize,surrogate-pair,valid,15,15,15,1.837344,1.939468,1.950606,1.742872,0.339200,1.467000,10293.066667,0.016166
e2e,schubfach,canonicalize,surrogate-pair,valid,15,15,15,1.397805,1.737057,1.742558,1.402534,0.325333,1.121267,10263.200000,0.020169
e2e,json-canon,verify,surrogate-pair,valid,15,15,15,1.506958,1.870663,1.880025,1.528876,0.339400,1.222600,10247.200000,0.013580
e2e,schubfach,verify,surrogate-pair,valid,15,15,15,1.406377,1.672971,1.680582,1.388632,0.297333,1.125400,10230.133333,0.014833
e2e,json-canon,canonicalize,trailing-comma,invalid,15,0,15,1.528279,1.940258,1.945418,1.597864,0.235333,1.417067,10214.133333,0.000000
e2e,schubfach,canonicalize,trailing-comma,invalid,15,0,15,1.353925,1.795898,1.858568,1.416400,0.290667,1.173600,10181.066667,0.000000
e2e,json-canon,verify,trailing-comma,invalid,15,0,15,1.515622,1.950690,1.963956,1.545006,0.182400,1.419533,10233.333333,0.000000
e2e,schubfach,verify,trailing-comma,invalid,15,0,15,1.406888,1.813623,1.822881,1.437236,0.287467,1.193733,10200.266667,0.000000
e2e,json-canon,canonicalize,truncated,invalid,15,0,15,1.833031,2.097509,2.215827,1.694613,0.157600,1.591600,10201.333333,0.000000
e2e,schubfach,canonicalize,truncated,invalid,15,0,15,1.649041,1.771107,1.775896,1.540227,0.484800,1.109067,10230.133333,0.000000
e2e,json-canon,verify,truncated,invalid,15,0,15,1.544620,1.936310,1.950877,1.537871,0.039600,1.549933,10261.066667,0.000000
e2e,schubfach,verify,truncated,invalid,15,0,15,1.640944,1.784793,1.806362,1.581424,0.315267,1.327467,10233.333333,0.000000
e2e,json-canon,canonicalize,unicode,valid,15,15,15,1.611227,1.884869,1.907865,1.551468,0.109400,1.495467,10200.266667,0.061910
e2e,schubfach,canonicalize,unicode,valid,15,15,15,1.596713,1.833416,1.868666,1.505023,0.142533,1.407533,10214.133333,0.064061
e2e,json-canon,verify,unicode,valid,15,15,15,1.777419,1.921675,1.932995,1.654387,0.298800,1.411200,10245.066667,0.057050
e2e,schubfach,verify,unicode,valid,15,15,15,1.625683,1.792507,1.793311,1.556123,0.246200,1.351067,10218.400000,0.060266
e2e,json-canon,canonicalize,verify-whitespace,valid,15,15,15,1.542623,1.955585,1.996235,1.587325,0.503400,1.138933,10247.200000,0.014872
e2e,schubfach,canonicalize,verify-whitespace,valid,15,15,15,1.664318,1.783507,1.825009,1.533266,0.431867,1.166467,10277.066667,0.015469
e2e,json-canon,verify,verify-whitespace,valid,15,15,15,1.685011,1.907148,1.917340,1.591695,0.413333,1.231800,10229.066667,0.010563
e2e,schubfach,verify,verify-whitespace,valid,15,15,15,1.656508,1.779459,1.817266,1.520733,0.328267,1.241000,10228.000000,0.011060
