timestamp,impl,mode,workload,class,run,ok,exit_code,duration_ns,cpu_user_ns,cpu_system_ns,max_rss_kb,input_bytes,output_bytes,output_sha256,stderr_excerpt,error_class_hint
2026-03-05T05:35:19.715542946Z,json-canon,canonicalize,single-quote,invalid,1,false,2,7228317,2162000,5405000,7840,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",unknown
2026-03-05T05:35:19.722342245Z,json-canon,canonicalize,single-quote,invalid,2,false,2,6776683,2361000,4722000,7840,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",unknown
2026-03-05T05:35:19.735432483Z,schubfach,verify,single-quote,invalid,0,false,2,6871255,1034000,6207000,7840,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",unknown
2026-03-05T05:35:19.741293285Z,schubfach,verify,single-quote,invalid,1,false,2,5820495,1017000,5088000,7840,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",unknown
2026-03-05T05:35:19.74660078Z,schubfach,verify,single-quote,invalid,2,false,2,5298700,1608000,4022000,7840,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",unknown
2026-03-05T05:35:19.759363186Z,json-canon,verify,single-quote,invalid,0,false,2,6541759,1167000,5839000,7840,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",unknown
2026-03-05T05:35:19.765559174Z,json-canon,verify,single-quote,invalid,1,false,2,6176207,1852000,4631000,7840,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",unknown
2026-03-05T05:35:19.772097182Z,json-canon,verify,single-quote,invalid,2,false,2,6516147,988000,5930000,7840,7,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 2: expected ""\"""", got ""'""\n",unknown
2026-03-05T05:35:19.784013921Z,schubfach,canonicalize,trailing-comma,invalid,0,false,2,6223214,0,6633000,7840,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",unknown
2026-03-05T05:35:19.790787094Z,schubfach,canonicalize,trailing-comma,invalid,1,false,2,6753167,0,7157000,7840,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",unknown
2026-03-05T05:35:19.796469308Z,schubfach,canonicalize,trailing-comma,invalid,2,false,2,5659418,1015000,5077000,7840,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",unknown
2026-03-05T05:35:19.808814549Z,json-canon,canonicalize,trailing-comma,invalid,0,false,2,6413283,2960000,3946000,7840,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",unknown
2026-03-05T05:35:19.815271578Z,json-canon,canonicalize,trailing-comma,invalid,1,false,2,6417882,1103000,5516000,7840,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",unknown
2026-03-05T05:35:19.821178245Z,json-canon,canonicalize,trailing-comma,invalid,2,false,2,5884687,1219000,4879000,7840,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",unknown
2026-03-05T05:35:19.827700867Z,schubfach,verify,trailing-comma,invalid,0,false,2,2990019,0,3091000,7840,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",unknown
2026-03-05T05:35:19.831554968Z,schubfach,verify,trailing-comma,invalid,1,false,2,3843539,1024000,3072000,7840,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",unknown
2026-03-05T05:35:19.835664831Z,schubfach,verify,trailing-comma,invalid,2,false,2,4094304,1078000,3236000,7840,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",unknown
2026-03-05T05:35:19.846608622Z,json-canon,verify,trailing-comma,invalid,0,false,2,6187535,2220000,4440000,7840,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",unknown
2026-03-05T05:35:19.853991642Z,json-canon,verify,trailing-comma,invalid,1,false,2,7362286,0,7723000,7840,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",unknown
2026-03-05T05:35:19.85977946Z,json-canon,verify,trailing-comma,invalid,2,false,2,5760758,1022000,5110000,7840,8,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 8: expected ""\"""", got ""}""\n",unknown
2026-03-05T05:35:19.871681688Z,schubfach,canonicalize,truncated,invalid,0,false,2,5736863,0,5931000,7840,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",unknown
2026-03-05T05:35:19.879512881Z,schubfach,canonicalize,truncated,invalid,1,false,2,7804797,3612000,4816000,7840,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",unknown
2026-03-05T05:35:19.883899274Z,schubfach,canonicalize,truncated,invalid,2,false,2,4362897,1124000,3372000,7840,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",unknown
2026-03-05T05:35:19.892014141Z,json-canon,canonicalize,truncated,invalid,0,false,2,3477888,879000,2637000,7840,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",unknown
2026-03-05T05:35:19.895139512Z,json-canon,canonicalize,truncated,invalid,1,false,2,3112473,2198000,1099000,7840,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",unknown
2026-03-05T05:35:19.898294253Z,json-canon,canonicalize,truncated,invalid,2,false,2,3143026,0,3268000,7840,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",unknown
2026-03-05T05:35:19.905191371Z,schubfach,verify,truncated,invalid,0,false,2,3629654,0,3942000,7840,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",unknown
2026-03-05T05:35:19.909277042Z,schubfach,verify,truncated,invalid,1,false,2,4067179,836000,3344000,7840,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",unknown
2026-03-05T05:35:19.913695787Z,schubfach,verify,truncated,invalid,2,false,2,4400235,0,4595000,7840,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",unknown
2026-03-05T05:35:19.924078318Z,json-canon,verify,truncated,invalid,0,false,2,4576784,2346000,2346000,7840,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",unknown
2026-03-05T05:35:19.927627078Z,json-canon,verify,truncated,invalid,1,false,2,3532008,0,3714000,7840,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",unknown
2026-03-05T05:35:19.931796759Z,json-canon,verify,truncated,invalid,2,false,2,4157190,579000,4055000,7840,12,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"error: jcserr: INVALID_GRAMMAR at byte 11: expected ',' or ']' in array, got ""}""\n",unknown
2026-03-05T05:35:19.942882588Z,schubfach,canonicalize,deep,valid,0,true,0,5817391,618000,5567000,7840,1158,1158,b0949a136979d1f1147ee35e40776d11858f8d74d7117b3c75a4c154b96762a7,,unknown
2026-03-05T05:35:19.948692306Z,schubfach,canonicalize,deep,valid,1,true,0,5796052,2074000,4149000,7840,1158,1158,b0949a136979d1f1147ee35e40776d11858f8d74d7117b3c75a4c154b96762a7,,unknown
2026-03-05T05:35:19.954060321Z,schubfach,canonicalize,deep,valid,2,true,0,5353629,0,5913000,7840,1158,1158,b0949a136979d1f1147ee35e40776d11858f8d74d7117b3c75a4c154b96762a7,,unknown
2026-03-05T05:35:19.968809093Z,json-canon,canonicalize,deep,valid,0,true,0,7569665,995000,6966000,7840,1158,1158,b0949a136979d1f1147ee35e40776d11858f8d74d7117b3c75a4c154b96762a7,,unknown
2026-03-05T05:35:19.976014369Z,json-canon,canonicalize,deep,valid,1,true,0,7194345,1908000,5724000,7840,1158,1158,b0949a136979d1f1147ee35e40776d11858f8d74d7117b3c75a4c154b96762a7,,unknown
2026-03-05T05:35:19.980726168Z,json-canon,canonicalize,deep,valid,2,true,0,4704315,843000,4218000,7840,1158,1158,b0949a136979d1f1147ee35e40776d11858f8d74d7117b3c75a4c154b96762a7,,unknown
2026-03-05T05:35:19.991601094Z,schubfach,verify,deep,valid,0,true,0,5509467,2913000,2913000,7840,1158,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ok\n,unknown
2026-03-05T05:35:19.996482869Z,schubfach,verify,deep,valid,1,true,0,4868034,0,5268000,7840,1158,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ok\n,unknown
2026-03-05T05:35:20.001705268Z,schubfach,verify,deep,valid,2,true,0,5211369,2223000,3335000,7840,1158,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ok\n,unknown
2026-03-05T05:35:20.011228115Z,json-canon,verify,deep,valid,0,true,0,4337119,1120000,3361000,7840,1158,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ok\n,unknown
2026-03-05T05:35:20.017187637Z,json-canon,verify,deep,valid,1,true,0,5951499,2366000,3944000,7840,1158,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ok\n,unknown
2026-03-05T05:35:20.020616671Z,json-canon,verify,deep,valid,2,true,0,3421830,1827000,1827000,7840,1158,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ok\n,unknown
2026-03-05T05:35:20.080513859Z,schubfach,canonicalize,large,valid,0,true,0,18242688,28411000,4486000,11360,463537,462622,dc51456d9aa81db938e5c20b3de79df53f2363f3542bca0e108cb25c55071823,,unknown
2026-03-05T05:35:20.100021238Z,schubfach,canonicalize,large,valid,1,true,0,19298582,29856000,3412000,12320,463537,462622,dc51456d9aa81db938e5c20b3de79df53f2363f3542bca0e108cb25c55071823,,unknown
2026-03-05T05:35:20.117885494Z,schubfach,canonicalize,large,valid,2,true,0,17653907,23635000,6752000,12000,463537,462622,dc51456d9aa81db938e5c20b3de79df53f2363f3542bca0e108cb25c55071823,,unknown
2026-03-05T05:35:20.200162901Z,json-canon,canonicalize,large,valid,0,true,0,52877102,71404000,17537000,13108,463537,462622,dc51456d9aa81db938e5c20b3de79df53f2363f3542bca0e108cb25c55071823,,unknown
2026-03-05T05:35:20.230057907Z,json-canon,canonicalize,large,valid,1,true,0,29687061,44168000,3840000,12480,463537,462622,dc51456d9aa81db938e5c20b3de79df53f2363f3542bca0e108cb25c55071823,,unknown
2026-03-05T05:35:20.271477166Z,json-canon,canonicalize,large,valid,2,true,0,41195683,49640000,6769000,12640,463537,462622,dc51456d9aa81db938e5c20b3de79df53f2363f3542bca0e108cb25c55071823,,unknown
2026-03-05T05:35:20.402904073Z,schubfach,verify,large,valid,0,true,0,79748014,114866000,29279000,12800,462622,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ok\n,unknown
2026-03-05T05:35:20.456298484Z,schubfach,verify,large,valid,1,true,0,53374667,71732000,23910000,12960,462622,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ok\n,unknown
2026-03-05T05:35:20.510623903Z,schubfach,verify,large,valid,2,true,0,54313264,81024000,27601000,13440,462622,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ok\n,unknown
2026-03-05T05:35:20.667737154Z,json-canon,verify,large,valid,0,true,0,67900473,101336000,19200000,13120,462622,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ok\n,unknown
2026-03-05T05:35:20.710646222Z,json-canon,verify,large,valid,1,true,0,42899652,60315000,8773000,13760,462622,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ok\n,unknown
2026-03-05T05:35:20.784358655Z,json-canon,verify,large,valid,2,true,0,73700916,110729000,26457000,13120,462622,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ok\n,unknown
2026-03-05T05:35:20.794730247Z,schubfach,canonicalize,medium,valid,0,true,0,5098756,593000,4747000,9300,13740,13703,6aa7917f728baffc00afec844b7ba3333d281f0c746756fe4641692ebb8143c1,,unknown
2026-03-05T05:35:20.799319607Z,schubfach,canonicalize,medium,valid,1,true,0,4564773,3614000,1204000,9300,13740,13703,6aa7917f728baffc00afec844b7ba3333d281f0c746756fe4641692ebb8143c1,,unknown
2026-03-05T05:35:20.808530054Z,schubfach,canonicalize,medium,valid,2,true,0,9149905,3634000,6360000,9300,13740,13703,6aa7917f728baffc00afec844b7ba3333d281f0c746756fe4641692ebb8143c1,,unknown
2026-03-05T05:35:20.828742329Z,json-canon,canonicalize,medium,valid,0,true,0,11781177,3668000,9172000,9300,13740,13703,6aa7917f728baffc00afec844b7ba3333d281f0c746756fe4641692ebb8143c1,,unknown
2026-03-05T05:35:20.839121307Z,json-canon,canonicalize,medium,valid,1,true,0,10330983,7411000,3705000,9300,13740,13703,6aa7917f728baffc00afec844b7ba3333d281f0c746756fe4641692ebb8143c1,,unknown
2026-03-05T05:35:20.851147856Z,json-canon,canonicalize,medium,valid,2,true,0,11977822,5394000,7552000,9300,13740,13703,6aa7917f728baffc00afec844b7ba3333d281f0c746756fe4641692ebb8143c1,,unknown
