goos: linux
goarch: amd64
pkg: github.com/lattice-substrate/jcs-bench-lab/internal/apibench
cpu: 12th Gen Intel(R) Core(TM) i7-12700K
BenchmarkAPICanonicalizeSchubfach/array-2048-20         	     466	   2561490 ns/op	  38.61 MB/s	 4939286 B/op	   49134 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  863572	      1331 ns/op	  44.34 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  859597	      1353 ns/op	  43.62 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  802284	      1353 ns/op	  43.61 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  875638	      1331 ns/op	  44.34 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  842212	      1363 ns/op	  43.29 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  901141	      1353 ns/op	  43.62 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  808954	      1347 ns/op	  43.79 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/control-escapes-20    	  873920	      1369 ns/op	  43.08 MB/s	    2064 B/op	      21 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   31645	     37604 ns/op	  30.79 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32324	     36939 ns/op	  31.35 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32634	     36458 ns/op	  31.76 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   33152	     36635 ns/op	  31.61 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32320	     36766 ns/op	  31.50 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32991	     36453 ns/op	  31.77 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32818	     36714 ns/op	  31.54 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   33477	     36888 ns/op	  31.39 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   32949	     37340 ns/op	  31.01 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-20               	   33072	     37001 ns/op	  31.30 MB/s	   58960 B/op	     843 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   73758	     16235 ns/op	  31.41 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   73255	     16300 ns/op	  31.29 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   73405	     16190 ns/op	  31.50 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   74632	     16307 ns/op	  31.27 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   74846	     16189 ns/op	  31.50 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   75672	     16236 ns/op	  31.41 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   74488	     16291 ns/op	  31.30 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   72957	     16189 ns/op	  31.50 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   73095	     16279 ns/op	  31.33 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/deep-64-20            	   73914	     16228 ns/op	  31.43 MB/s	   26904 B/op	     387 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1674169	       709.5 ns/op	  25.37 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1699298	       707.5 ns/op	  25.44 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1700934	       704.6 ns/op	  25.55 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1687969	       700.2 ns/op	  25.71 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1700127	       706.0 ns/op	  25.50 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1687890	       709.0 ns/op	  25.39 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1665276	       713.1 ns/op	  25.24 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1696693	       702.1 ns/op	  25.64 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1691640	       701.7 ns/op	  25.65 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/escaped-key-order-20  	 1688718	       706.1 ns/op	  25.49 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      98	  12059265 ns/op	  38.44 MB/s	20914302 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      97	  11944492 ns/op	  38.81 MB/s	20914272 B/op	  204775 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      98	  12001634 ns/op	  38.62 MB/s	20914338 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      85	  11935513 ns/op	  38.84 MB/s	20914291 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	     100	  11984736 ns/op	  38.68 MB/s	20914314 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	     100	  12149628 ns/op	  38.15 MB/s	20914296 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      96	  12134602 ns/op	  38.20 MB/s	20914301 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      93	  11846215 ns/op	  39.13 MB/s	20914326 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	     100	  11854244 ns/op	  39.10 MB/s	20914310 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/large-20              	      97	  11854221 ns/op	  39.10 MB/s	20914287 B/op	  204776 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   16327	     73510 ns/op	 223.14 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   16087	     76634 ns/op	 214.04 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15537	     78703 ns/op	 208.42 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15876	     76329 ns/op	 214.90 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15609	     76180 ns/op	 215.32 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15282	     79684 ns/op	 205.85 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15428	     77942 ns/op	 210.45 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15786	     77304 ns/op	 212.19 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   15541	     75950 ns/op	 215.97 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/long-string-20        	   16161	     75725 ns/op	 216.61 MB/s	   35948 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3405	    347129 ns/op	  39.58 MB/s	  618687 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3588	    341058 ns/op	  40.29 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3339	    349465 ns/op	  39.32 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3624	    348553 ns/op	  39.42 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3254	    347036 ns/op	  39.59 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3206	    348228 ns/op	  39.46 MB/s	  618687 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3470	    345668 ns/op	  39.75 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3321	    346300 ns/op	  39.68 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3574	    344500 ns/op	  39.88 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/medium-20             	    3434	    347437 ns/op	  39.55 MB/s	  618688 B/op	    6380 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8512	    136460 ns/op	  41.43 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    9141	    136695 ns/op	  41.35 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    7869	    136972 ns/op	  41.27 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8709	    135073 ns/op	  41.85 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    9152	    135530 ns/op	  41.71 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8589	    137479 ns/op	  41.12 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    7458	    136835 ns/op	  41.31 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8910	    136277 ns/op	  41.48 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    8601	    136110 ns/op	  41.53 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/mixed-prod-20         	    7653	    136359 ns/op	  41.46 MB/s	  256989 B/op	    2340 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  530131	      2171 ns/op	  22.57 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  553612	      2179 ns/op	  22.48 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  541096	      2188 ns/op	  22.40 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  552597	      2188 ns/op	  22.40 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  547322	      2175 ns/op	  22.53 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  552759	      2168 ns/op	  22.60 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  526834	      2155 ns/op	  22.73 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  563875	      2182 ns/op	  22.46 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  560374	      2179 ns/op	  22.48 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/nested-mixed-20       	  553459	      2175 ns/op	  22.52 MB/s	    4128 B/op	      45 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   87423	     13817 ns/op	  10.13 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   86098	     13620 ns/op	  10.28 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   88800	     14099 ns/op	   9.93 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   86943	     13642 ns/op	  10.26 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   84666	     13543 ns/op	  10.34 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   88701	     13710 ns/op	  10.21 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   87636	     14930 ns/op	   9.38 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   77790	     16116 ns/op	   8.69 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   84872	     13820 ns/op	  10.13 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/number-heavy-20       	   86001	     13858 ns/op	  10.10 MB/s	    4576 B/op	      60 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   96576	     12651 ns/op	   7.75 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   92737	     12973 ns/op	   7.55 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   96398	     12678 ns/op	   7.73 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   92120	     12861 ns/op	   7.62 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   95433	     12642 ns/op	   7.75 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   97424	     12564 ns/op	   7.80 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   95343	     12542 ns/op	   7.81 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   90909	     12911 ns/op	   7.59 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   90291	     12483 ns/op	   7.85 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/numeric-boundary-20   	   96094	     12819 ns/op	   7.64 MB/s	    3208 B/op	      38 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  368668	      2997 ns/op	  67.40 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  379438	      2973 ns/op	  67.95 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  397471	      3015 ns/op	  66.99 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  399670	      3030 ns/op	  66.67 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  380094	      3034 ns/op	  66.58 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  403645	      2980 ns/op	  67.79 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  398822	      3003 ns/op	  67.27 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  410956	      2977 ns/op	  67.85 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  366042	      3018 ns/op	  66.93 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/rfc-key-sorting-20    	  400759	      3002 ns/op	  67.29 MB/s	    4256 B/op	      47 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  921615	      1249 ns/op	  36.04 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  926485	      1247 ns/op	  36.09 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  932734	      1249 ns/op	  36.04 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  911766	      1231 ns/op	  36.54 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  874574	      1240 ns/op	  36.29 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  975818	      1247 ns/op	  36.08 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  913788	      1238 ns/op	  36.35 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  953109	      1244 ns/op	  36.16 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  967580	      1248 ns/op	  36.07 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/small-20              	  910267	      1236 ns/op	  36.40 MB/s	    2152 B/op	      22 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1797129	       647.8 ns/op	  44.77 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1841335	       649.5 ns/op	  44.65 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1880805	       648.2 ns/op	  44.74 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1851685	       647.6 ns/op	  44.78 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1826605	       652.1 ns/op	  44.47 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1850394	       650.6 ns/op	  44.57 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1875264	       649.2 ns/op	  44.67 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1840101	       645.1 ns/op	  44.95 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1890097	       649.4 ns/op	  44.66 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/surrogate-pair-20     	 1836458	       659.6 ns/op	  43.97 MB/s	    1168 B/op	      14 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  742861	      1564 ns/op	  62.68 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  755205	      1540 ns/op	  63.63 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  731317	      1568 ns/op	  62.51 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  753392	      1561 ns/op	  62.77 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  783500	      1559 ns/op	  62.88 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  747714	      1550 ns/op	  63.24 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  773671	      1577 ns/op	  62.14 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  701538	      1566 ns/op	  62.59 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  773734	      1545 ns/op	  63.41 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/unicode-20            	  779836	      1565 ns/op	  62.64 MB/s	    2019 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1325002	       915.0 ns/op	  26.23 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1319026	       908.4 ns/op	  26.42 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1321218	       928.7 ns/op	  25.84 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1320954	       911.2 ns/op	  26.34 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1295563	       912.3 ns/op	  26.31 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1311002	       909.4 ns/op	  26.39 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1317649	       905.4 ns/op	  26.51 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1328160	       913.7 ns/op	  26.27 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1325788	       920.5 ns/op	  26.07 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeSchubfach/verify-whitespace-20  	 1326490	       926.7 ns/op	  25.90 MB/s	    1576 B/op	      19 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     292	   4106701 ns/op	  24.08 MB/s	 5125976 B/op	   57343 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     291	   4129775 ns/op	  23.95 MB/s	 5125913 B/op	   57343 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     294	   4100113 ns/op	  24.12 MB/s	 5125884 B/op	   57343 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     289	   4104735 ns/op	  24.09 MB/s	 5126014 B/op	   57344 allocs/op
BenchmarkAPICanonicalizeJSONCanon/array-2048-20         	     295	   4039565 ns/op	  24.48 MB/s	 5125921 B/op	   57343 allocs/op
